[5884:12976:0520/120020.582:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[5884:14736:0520/120021.039:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[5884:12976:0520/120021.276:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[5884:12976:0520/120039.512:ERROR:device_event_log_impl.cc(196)] [12:00:38.851] USB: usb_service_win.cc:105 SetupDiGetDeviceProperty({{A45C254E-DF1C-4EFD-8020-67D146A850E0}, 6}) failed: Element not found. (0x490)
[5884:39984:0520/143531.675:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143532.661:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=55})
[5884:39984:0520/143533.667:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=56})
[5884:39984:0520/143535.676:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=57})
[5884:39984:0520/143536.671:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=58})
[5884:39984:0520/143537.669:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=57})
[5884:39984:0520/143538.665:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=56})
[5884:39984:0520/143540.670:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=55})
[5884:39984:0520/143545.672:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143548.666:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143551.670:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143552.669:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143553.679:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143555.669:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=50})
[5884:39984:0520/143557.673:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143558.684:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143559.690:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143600.681:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143601.693:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143602.692:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=50})
[5884:39984:0520/143603.686:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143605.686:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143608.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=50})
[5884:39984:0520/143611.687:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143612.696:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143614.697:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143616.685:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=50})
[5884:39984:0520/143617.692:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=49})
[5884:39984:0520/143618.700:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143622.694:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=50})
[5884:39984:0520/143623.706:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=51})
[5884:39984:0520/143626.702:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=100})
[5884:39984:0520/143636.709:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=61})
[5884:39984:0520/143637.708:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=62})
[5884:39984:0520/143638.728:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=63})
[5884:39984:0520/143639.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=62})
[5884:39984:0520/143640.704:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=63})
[5884:39984:0520/143642.717:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=62})
[5884:39984:0520/143643.730:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=61})
[5884:39984:0520/143644.731:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=58})
[5884:39984:0520/143645.727:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=57})
[5884:39984:0520/143646.714:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=55})
[5884:39984:0520/143647.717:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143648.713:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143649.726:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143650.718:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143653.719:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143654.723:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143656.758:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=55})
[5884:39984:0520/143657.724:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=56})
[5884:39984:0520/143701.735:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=57})
[5884:39984:0520/143703.722:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=59})
[5884:39984:0520/143704.868:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=60})
[5884:39984:0520/143706.732:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=58})
[5884:39984:0520/143709.772:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=59})
[5884:39984:0520/143711.743:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=58})
[5884:39984:0520/143713.739:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=60})
[5884:39984:0520/143717.755:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=61})
[5884:39984:0520/143718.750:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=59})
[5884:39984:0520/143719.750:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=58})
[5884:39984:0520/143722.752:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=57})
[5884:39984:0520/143723.748:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143725.759:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143726.756:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143728.760:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=54})
[5884:39984:0520/143730.762:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=53})
[5884:39984:0520/143731.754:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=52})
[5884:39984:0520/143732.753:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00005C9C000BED40}, {new_limit=55})
